laptop_id,model_name,brand,price_inr,rating,cpu_brand,cpu_tier,cpu_generation,cpu_cores,cpu_threads,ram_gb,ram_type,ssd_gb,hdd_gb,display_size_in,resolution_label,resolution_px,touchscreen,gpu_model,gpu_vram_gb,gpu_dedicated,os,warranty_years
566,Asus Vivobook 16X K3605ZC-MBN542WS Laptop (12th Gen Core i5/ 16 GB RAM/ 512 GB SSD/ Win 11/ 4 GB Graphics),Asus,67990,61.0,Intel,Core i5,12.0,8.0,12.0,16.0,DDR4,512,0,16.0,1920x1200,2304000.0,False,RTX 3050,4,True,Windows 11,1
567,Asus Vivobook 16X K3605ZU-MBN541WS Laptop (12th Gen Core i5/ 16 GB RAM/ 512 GB SSD/ Win 11/ 6GB Graphics),Asus,76990,64.0,Intel,Core i5,12.0,8.0,12.0,16.0,DDR4,512,0,16.0,1920x1200,2304000.0,False,RTX 4050,6,True,Windows 11,1
568,Asus Vivobook 14X K3405ZF-LY541WS Laptop (12th Gen Core i5/ 16 GB RAM/ 512 GB SSD/ Win 11/ 4 GB Graphics),Asus,64990,60.0,Intel,Core i5,12.0,8.0,12.0,16.0,DDR4,512,0,14.0,1920x1200,2304000.0,False,RTX 2050,4,True,Windows 11,1
569,MSI Thin GF63 11UC-1291IN Gaming Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),MSI,62990,68.0,Intel,Core i5,11.0,6.0,12.0,16.0,DDR4,512,0,15.6,1920x1080,2073600.0,False,RTX 3050,4,True,Windows 11,2
570,MSI Katana 15 B12UDXK-1004IN Gaming Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),MSI,85990,71.0,Intel,Core i7,12.0,10.0,16.0,16.0,DDR5,512,0,15.6,1920x1080,2073600.0,False,RTX 3050,6,True,Windows 11,2
571,Asus Vivobook Pro 15 OLED M6500QC-LK541WS Laptop (Ryzen 5 5600H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),Asus,68990,59.0,AMD,Ryzen 5,5.0,6.0,12.0,16.0,DDR4,512,0,15.6,1920x1080,2073600.0,False,RTX 3050,4,True,Windows 11,1
572,Acer TMP214-41-G3 UN.VSQSI.006 Notebook (AMD Ryzen 5 5500U/ 8GB/ 512GB SSD/ Win11 Home),Acer,29990,55.0,AMD,Ryzen 5,5.0,6.0,12.0,8.0,DDR4,512,0,14.0,1366x768,1049088.0,False,Integrated,0,False,Windows 11,1
573,Asus Vivobook Go 14 2023 E1404FA-NK327WS Laptop (Ryzen 3 7320U / 8GB/ 512GB SSD/ Win11 Home),Asus,33990,52.0,AMD,Ryzen 3,7.0,4.0,8.0,8.0,LPDDR5,512,0,14.0,1920x1080,2073600.0,False,Integrated,0,False,Windows 11,1
574,HP Victus 15-fa0187TX Gaming Laptop (12th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 4GB Graph),HP,85990,71.0,Intel,Core i7,12.0,10.0,16.0,16.0,DDR4,1024,0,15.6,1920x1080,2073600.0,False,RTX 3050,4,True,Windows 11,1
575,Acer TMP214-41-G3 UN.VSQSI.007 Notebook (AMD Ryzen 5 5500U/ 16GB/ 512GB SSD/ Win11 Home),Acer,36990,57.0,AMD,Ryzen 5,5.0,6.0,12.0,16.0,DDR4,512,0,14.0,1366x768,1049088.0,False,Integrated,0,False,Windows 11,1
576,Asus VivoBook 15 X1504ZA-NJ326WS Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),Asus,35990,52.0,Intel,Core i3,12.0,6.0,8.0,8.0,DDR4,512,0,15.6,1920x1080,2073600.0,False,UHD Graphics,0,False,Windows 11,1
577,HP Victus15-fb0147AX Gaming Laptop (Ryzen 5 5600H/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),HP,48990,57.0,AMD,Ryzen 5,5.0,6.0,12.0,8.0,DDR4,512,0,15.6,1920x1080,2073600.0,False,Radeon RX 6500M,4,True,Windows 11,1
578,Dell Vostro 3520 Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11),Dell,33990,54.0,Intel,Core i3,11.0,2.0,4.0,8.0,DDR4,512,0,15.6,1920x1080,2073600.0,False,UHD Graphics,0,False,Windows 11,1
579,Dell Inspiron 5430 IN54308DXWP001ORS1 Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11),Dell,81990,54.0,Intel,Core i7,13.0,10.0,12.0,16.0,LPDDR5,1024,0,14.0,1920x1080,2073600.0,False,Iris Xe Graphics,0,False,Windows 11,1
580,Lenovo IdeaPad 3 82KU024JIN Laptop (AMD Ryzen 7 5700U/ 16GB/ 512GB SSD/ Win11 Home),Lenovo,48990,60.0,AMD,Ryzen 7,5.0,8.0,16.0,16.0,DDR4,512,0,15.6,1920x1080,2073600.0,False,Integrated,0,False,Windows 11,1
581,HP Victus 15-fb1018AX Gaming Laptop (AMD Ryzen 5 7535HS/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),HP,54990,61.0,AMD,Ryzen 5,7.0,6.0,12.0,8.0,DDR5,512,0,15.6,1920x1080,2073600.0,False,RTX 2050,4,True,Windows 11,1
582,Asus TUF Gaming F15 FX506HF-HN076W Gaming Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),Asus,52990,64.0,Intel,Core i5,11.0,6.0,12.0,16.0,DDR4,512,0,15.6,1920x1080,2073600.0,False,RTX 2050,4,True,Windows 11,1
583,HP 15S-EQ1550AU Laptop (AMD Ryzen 3 3250U/ 8 GB RAM/ 512 GB SSD/ Win 11),HP,34000,,AMD,Ryzen 3,3.0,2.0,4.0,8.0,DDR4,512,0,15.6,1920x1080,2073600.0,False,Radeon Graphics,0,False,Windows 11,1
584,HP Omen 16-wf0056TX 834U0PA Gaming Laptop (13th Gen Core i7/ 16 GB RAM/ 512 GB SSD/ Win 11/ 8 GB Graphics),HP,153490,65.0,Intel,Core i7,13.0,16.0,24.0,16.0,DDR4,512,0,16.1,1920x1080,2073600.0,False,RTX 4060,8,True,Windows 11,1
585,Asus Vivobook Pro 15 M6500QF-HN541WS Creator Laptop (AMD Ryzen 5 5600H/ 16 GB RAM/ 512 GB SSD/ Win 11/ 4 GB Graphics),Asus,57400,59.0,AMD,Ryzen 5,5.0,6.0,12.0,16.0,DDR4,512,0,15.6,1920x1080,2073600.0,False,GTX 2050,4,True,Windows 11,1
586,Asus Vivobook Go 14 2023 E1404FA-NK325WS Laptop (Ryzen 3 7320U / 8GB/ 512GB SSD/ Win11 Home),Asus,33990,52.0,AMD,Ryzen 3,7.0,4.0,8.0,8.0,LPDDR5,512,0,14.0,1920x1080,2073600.0,False,Integrated,0,False,Windows 11,1
587,Lenovo IdeaPad Slim 5 14IAH8 83BF0045IN Laptop (12th Gen Core i5/ 16GB/ 1TB SSD/ Win11),Lenovo,62990,56.0,Intel,Core i5,12.0,8.0,12.0,16.0,LPDDR5,1024,0,14.0,1920x1200,2304000.0,False,Integrated,0,False,Windows 11,1
588,MSI Modern 14 C12M-459IN Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home),MSI,54010,56.0,Intel,Core i7,12.0,10.0,12.0,16.0,DDR4,512,0,14.0,1920x1080,2073600.0,False,Integrated,0,False,Windows 11,1
589,Wings Nuvobook S1 Laptop (11th Gen Core i3/ 8GB/ 256GB SSD/ Win11),Other,23990,,Intel,Core i3,11.0,4.0,8.0,8.0,LPDDR4,256,0,15.6,1080x1920,2073600.0,False,Integrated,0,False,Windows 11,1
590,Wings Nuvobook S2 Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11),Other,24990,,Intel,Core i3,11.0,4.0,8.0,8.0,LPDDR4,512,0,15.6,1080x1920,2073600.0,False,Integrated,0,False,Windows 11,1
591,Wings Nuvobook Pro Laptop (11th Gen Core i7/ 16GB/ 512GB SSD/ Win11),Other,59990,54.0,Intel,Core i7,11.0,4.0,8.0,16.0,LPDDR4,512,0,14.0,1080x1920,2073600.0,False,Integrated,0,False,Windows 11,1
592,Lenovo IdeaPad Slim 5 16IRL8 82XF003GIN Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),Lenovo,70190,55.0,Intel,Core i5,13.0,12.0,16.0,16.0,LPDDR5,512,0,16.0,1920x1200,2304000.0,False,Integrated,0,False,Windows 11,1
593,Lenovo IdeaPad 3 15ITL6 82H803GSIN Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),Lenovo,34990,56.0,Intel,Core i3,11.0,2.0,4.0,8.0,DDR4,512,0,15.6,1920x1080,2073600.0,False,Integrated,0,False,Windows 11,1
594,MSI Stealth 16 Mercedes AMG A13VG-264IN Gaming Laptop (13th Gen Core i9/ 32GB/ 2TB SSD/ Win11/ 8GB Graph),MSI,278490,,Intel,Core i9,13.0,14.0,20.0,32.0,DDR5,2048,0,16.0,3840x2400,9216000.0,False,RTX 4070,8,True,Windows 11,2
595,Ultimus Elite NU14U3INF56BN-CS Laptop (10th Gen Core i5 / 8GB/ 512GB SSD/ Win11 Home),Other,29990,50.0,Intel,Core i5,10.0,4.0,8.0,8.0,DDR4,512,0,14.1,1920x1080,2073600.0,False,Integrated,0,False,Windows 11,1
596,Acer Aspire 3 Spin 14 NX.KENSI.002 Laptop (Intel Core i3 N305/ 8GB/ 512GB SSD/ Win11 Home),Acer,39990,,Intel,Core i3,,8.0,8.0,8.0,DDR4,512,0,14.0,1920x1200,2304000.0,False,UHD Graphics,0,False,Windows 11,1
597,MSI Stealth 16 Mercedes AMG A13VF-265IN Gaming Laptop (13th Gen Core i9/ 32GB/ 1TB SSD/ Win11/ 8GB Graph),MSI,219990,,Intel,Core i9,13.0,14.0,20.0,32.0,DDR5,1024,0,16.0,3840x2400,9216000.0,False,RTX 4060,8,True,Windows 11,2
598,MSI Thin GF63 11UCX-1492IN Gaming Laptop (11th Gen Core i5/ 16GB/ 1TB 256GB SSD/ Win11 Home/ 4GB Graph),MSI,56990,69.0,Intel,Core i5,11.0,6.0,12.0,16.0,DDR4,256,1024,15.6,1920x1080,2073600.0,False,RTX 2050,4,True,Windows 11,1
599,MSI Thin GF63 11UCX-1491IN Gaming Laptop (11th Gen Core i5/ 16GB/ 1TB 512GB SSD/ Win11 Home/ 4GB Graph),MSI,61990,71.0,Intel,Core i5,11.0,6.0,12.0,16.0,DDR4,512,1024,15.6,1920x1080,2073600.0,False,RTX 2050,4,True,Windows 11,1
600,Infinix INBook X3 Slim XL422 Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win 11 Home),Infinix,36990,51.0,Intel,Core i5,12.0,10.0,12.0,16.0,LPDDR4X,512,0,14.0,1920x1080,2073600.0,False,Integrated,0,False,Windows 11,1
601,Lenovo IdeaPad Slim 5 82XD003NIN Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),Lenovo,67190,56.0,Intel,Core i5,13.0,8.0,12.0,16.0,LPDDR5,512,0,14.0,1920x1200,2304000.0,False,Iris Xe Graphics,0,False,Windows 11,2
602,Infinix INBook X3 Slim Series XL422 Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win 11 Home),Infinix,43990,52.0,Intel,Core i7,12.0,10.0,12.0,16.0,LPDDR4X,512,0,14.0,1920x1080,2073600.0,False,Integrated,0,False,Windows 11,1
603,Lenovo IdeaPad Slim 5i 82XD0040IN Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11),Lenovo,85190,56.0,Intel,Core i7,13.0,10.0,16.0,16.0,LPDDR5,512,0,14.0,1920x1200,2304000.0,False,Integrated,0,False,Windows 11,1
604,Lenovo IdeaPad Slim 5 16IRL8 82XF003JIN Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11),Lenovo,84190,59.0,Intel,Core i7,13.0,14.0,20.0,16.0,LPDDR5,512,0,16.0,1920x1080,2073600.0,False,Iris Xe Graphics,0,False,Windows 11,1
605,Lenovo V15 82KB00RJIH Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),Lenovo,48990,61.0,Intel,Core i5,11.0,4.0,8.0,16.0,DDR4,512,0,15.6,1920x1080,2073600.0,False,Integrated,0,False,Windows 11,1
606,Dell Inspiron 3520 Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11),Dell,36500,54.0,Intel,Core i3,11.0,2.0,4.0,8.0,DDR4,512,0,15.6,1920x1080,2073600.0,False,UHD Graphics,0,False,Windows 11,1
607,Dell Inspiron 3530 2023 Laptop (13th Gen Core i3/ 8GB/ 1TB SSD/ Win11 Home),Dell,51000,52.0,Intel,Core i3,13.0,5.0,6.0,8.0,DDR4,1024,0,15.6,1920x1080,2073600.0,False,Integrated,0,False,Windows 11,1
608,Dell Inspiron 7430 2 in 1 Touch Laptop (13th Gen Core i5/ 16GB/ 1TB SSD/ Win11),Dell,82990,59.0,Intel,Core i5,13.0,10.0,12.0,16.0,LPDDR5,1024,0,14.0,1920x1200,2304000.0,True,Iris Xe Graphics,0,False,Windows 11,1
609,Dell Vostro 3430 Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win11),Dell,38490,52.0,Intel,Core i3,13.0,5.0,6.0,8.0,DDR4,512,0,14.0,1920x1080,2073600.0,False,UHD Graphics,0,False,Windows 11,1
610,Dell Inspiron 13 5330 Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11),Dell,105999,62.0,Intel,Core i7,13.0,12.0,16.0,16.0,LPDDR5,1024,0,13.3,2560x1600,4096000.0,False,Iris Xe Graphics,0,False,Windows 11,1
611,Dell Inspiron 7430 2023 2 in 1 Laptop (13th Gen Core i5/ 8GB/ 1TB SSD/ Win11),Dell,69990,56.0,Intel,Core i5,13.0,10.0,12.0,8.0,LPDDR5,1024,0,14.0,1920x1200,2304000.0,True,Iris Xe Graphics,0,False,Windows 11,1
612,Dell Vostro 3430 VN3430RHXFG001ORB1 Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Pro),Dell,56990,59.0,Intel,Core i5,13.0,10.0,12.0,8.0,DDR4,512,0,14.0,1920x1080,2073600.0,False,Iris Xe Graphics,0,False,Windows 11,1
613,Dell Inspiron 3535 2023 Laptop (AMD Ryzen R5-7520U/ 8GB/ 1TB SSD/ Win11),Dell,44990,52.0,AMD,Ryzen 5,7.0,4.0,8.0,8.0,LPDDR5,1024,0,15.6,1920x1080,2073600.0,False,Radeon Graphics,0,False,Windows 11,1
614,Dell Inspiron 5330 2023 Laptop (13th Gen Core i5/ 16GB/ 1TB SSD/ Win11),Dell,87490,60.0,Intel,Core i5,13.0,12.0,16.0,16.0,LPDDR5,1024,0,13.3,2560x1600,4096000.0,False,Iris Xe Graphics,0,False,Windows 11,1
615,HP Victus 15-FB0142AX Gaming Laptop (AMD Ryzen 5 5600H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),HP,68999,68.0,AMD,Ryzen 5,5.0,6.0,12.0,16.0,DDR4,512,0,15.6,1920x1080,2073600.0,False,RTX 3050,4,True,Windows 11,1
616,HP Pavilion 15-eg3017TU Laptop (13th Gen Core i5/ 16GB/ 1TB SSD/ Win11 Home),HP,70490,59.0,Intel,Core i5,13.0,10.0,12.0,16.0,DDR4,1024,0,15.6,1920x1080,2073600.0,False,Iris Xe Graphics,0,False,Windows 11,1
617,MSI Katana 17 B12VFK-673IN Gaming Laptop (12th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home/ 8GB Graph),MSI,110990,74.0,Intel,Core i7,12.0,10.0,16.0,16.0,DDR5,1024,0,17.3,1920x1080,2073600.0,False,RTX 4060,8,True,Windows 11,2
618,MSI Thin GF63 11UCX-1496IN Gaming Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),MSI,50990,66.0,Intel,Core i5,11.0,6.0,12.0,16.0,DDR4,512,0,15.6,1920x1080,2073600.0,False,RTX 2050,4,True,Windows 11,2
619,MSI Katana 17 B12VFK-668IN Gaming Laptop (12th Gen Core i7/ 8GB/ 1TB SSD/ Win11 Home/ 8GB Graph),MSI,107990,72.0,Intel,Core i7,12.0,10.0,16.0,8.0,DDR5,1024,0,17.3,1920x1080,2073600.0,False,RTX 4060,8,True,Windows 11,2
620,MSI Thin GF63 11SC-1493IN Gaming Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),MSI,45990,64.0,Intel,Core i5,11.0,6.0,12.0,16.0,DDR4,512,0,15.6,1920x1080,2073600.0,False,GTX 1650,4,True,Windows 11,2
621,MSI Thin GF63 12VF-663IN Gaming Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ 8GB Graph),MSI,97990,73.0,Intel,Core i7,12.0,10.0,16.0,16.0,DDR4,512,0,15.6,1920x1080,2073600.0,False,RTX 4060,8,True,Windows 11,2
622,MSI Thin GF63 11UCX-1497IN Gaming Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),MSI,47990,64.0,Intel,Core i5,11.0,6.0,12.0,8.0,DDR4,512,0,15.6,1920x1080,2073600.0,False,RTX 2050,4,True,Windows 11,2
623,MSI Thin GF63 12VE-664IN Gaming Laptop (12th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 6GB Graph),MSI,90990,72.0,Intel,Core i7,12.0,10.0,16.0,16.0,DDR4,1024,0,15.6,1920x1080,2073600.0,False,RTX 4050,6,True,Windows 11,1
624,MSI Pulse 17 B13VGK-652IN Gaming Laptop (13th Gen Core i9/ 16GB/ 1TB SSD/ Win11 Home/ 8GB Graph),MSI,183990,79.0,Intel,Core i9,13.0,14.0,20.0,16.0,DDR5,1024,0,17.3,1920x1080,2073600.0,False,RTX 4070,8,True,Windows 11,2
625,MSI Katana 17 B12VGK-672IN Gaming Laptop (12th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home/ 8GB Graph),MSI,134990,75.0,Intel,Core i7,12.0,10.0,16.0,16.0,DDR5,1024,0,17.3,1920x1080,2073600.0,False,RTX 4070,8,True,Windows 11,2
626,MSI Pulse 17 B13VGK-666IN Gaming Laptop (13th Gen Core i7/ 8GB/ 1TB SSD/ Win11 Home/ 8GB Graph),MSI,128990,71.0,Intel,Core i7,13.0,14.0,20.0,8.0,DDR5,1024,0,17.3,2560x1440,3686400.0,False,RTX 4060,8,True,Windows 11,2
627,HP Victus 16-s0089AX Gaming Laptop (AMD Ryzen 7 7840HS/ 16GB/ 1TB SSD/ Win11/ 4GB Graph),HP,81990,72.0,AMD,Ryzen 7,7.0,8.0,16.0,16.0,DDR5,1024,0,16.1,1920x1080,2073600.0,False,RTX 3050,4,True,Windows 11,1
628,HP Omen 16-u0023TX Gaming Laptop (13th Gen Core i9/ 32GB/ 1TB SSD/ Win11 Home/ 8GB Graph),HP,237990,,Intel,Core i9,13.0,24.0,32.0,32.0,DDR5,1024,0,16.1,2560x1600,4096000.0,False,RTX 4070,8,True,Windows 11,1
629,HP Victus 15-fa1064TX Gaming Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),HP,109490,68.0,Intel,Core i7,13.0,14.0,20.0,16.0,DDR4,512,0,15.6,1920x1080,2073600.0,False,RTX 4050,6,True,Windows 11,1
630,HP Victus  15-fa1060TX  Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),HP,99990,66.0,Intel,Core i5,13.0,12.0,16.0,16.0,DDR4,512,0,15.6,1920x1080,2073600.0,False,RTX 4050,6,True,Windows 11,1
631,HP Victus 15-fb0153AX Gaming Laptop (AMD Ryzen 5 5600H/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),HP,50990,64.0,AMD,Ryzen 5,5.0,6.0,12.0,8.0,DDR4,512,0,15.6,1920x1080,2073600.0,False,Radeon RX 6500M,4,True,Windows 11,1
632,Lenovo IdeaPad Slim 5 82XE004RIN Laptop (AMD Ryzen 5 7530U/ 16GB/ 512GB SSD/ Win11),Lenovo,56190,61.0,AMD,Ryzen 5,7.0,6.0,12.0,16.0,DDR4,512,0,14.0,1920x1200,2304000.0,False,Integrated,0,False,Windows 11,1
633,Asus VivoBook 14 2023 X1404ZA-NK321WS Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),Asus,35990,54.0,Intel,Core i3,12.0,6.0,8.0,8.0,DDR4,512,0,14.0,1920x1080,2073600.0,False,UHD Graphics,0,False,Windows 11,1
634,Asus Vivobook 15 X1504ZA-NJ325WS Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11),Asus,35990,52.0,Intel,Core i3,12.0,6.0,8.0,8.0,DDR4,512,0,15.6,1920x1080,2073600.0,False,UHD Graphics,0,False,Windows 11,1
635,HP Dragonfly G4 Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11),HP,231746,69.0,Intel,Core i7,13.0,10.0,12.0,16.0,LPDDR5,512,0,13.5,1920x1280,2457600.0,True,Iris Xe Graphics,0,False,Windows 11,1
636,Chuwi CoreBook X Pro Laptop (10th Gen Core i5/ 16GB/ 512GB SSD/ Win11),Chuwi,32999,50.0,Intel,Core i5,10.0,4.0,8.0,16.0,LPDDR4,512,0,15.6,1920x1080,2073600.0,False,UHD Graphics,0,False,Windows 11,1
637,HP Envy x360 13-bf0141tu Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11),HP,101990,63.0,Intel,Core i7,12.0,10.0,12.0,16.0,LPDDR4X,512,0,13.3,2880x1800,5184000.0,True,Integrated,0,False,Windows 11,1
638,Lenovo IdeaPad Slim 3 82XQ008VIN Laptop (AMD Ryzen 5 7520U/ 16GB/ 512GB SSD/ Win11),Lenovo,43990,55.0,AMD,Ryzen 5,7.0,4.0,8.0,16.0,LPDDR5,512,0,15.6,1920x1080,2073600.0,False,Integrated,0,False,Windows 11,1
639,HP Omen 16-wd0770TX Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),HP,90990,68.0,Intel,Core i5,13.0,8.0,12.0,16.0,DDR5,512,0,16.1,1920x1080,2073600.0,False,RTX 4050,6,True,Windows 11,1
640,Lenovo IdeaPad Slim 5i 82XF003CIN Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),Lenovo,69000,56.0,Intel,Core i5,13.0,12.0,16.0,16.0,LPDDR5,512,0,16.0,1920x1200,2304000.0,False,Iris Xe Graphics,0,False,Windows 11,1
641,Asus Vivobook 16X 2023 K3605ZC-MBN741WS Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),Asus,77990,68.0,Intel,Core i7,12.0,10.0,16.0,16.0,DDR4,512,0,16.0,1920x1200,2304000.0,False,RTX 3050,4,True,Windows 11,1
642,Acer Predator 16 NH.QLUSI.005 Laptop (13th Gen Core i9/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),Acer,159990,74.0,Intel,Core i9,13.0,24.0,32.0,16.0,DDR5,1024,0,16.0,2560x1600,4096000.0,False,RTX 4060,8,True,Windows 11,1
643,Asus Vivobook Pro 15 M6500QFB-LK541WS Laptop (AMD Ryzen 5 5600H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),Asus,59990,62.0,AMD,Ryzen 5,5.0,6.0,12.0,16.0,DDR4,512,0,15.6,1920x1080,2073600.0,False,RTX 2050,4,True,Windows 11,1
644,Dell Inspiron 3520 IN3520KTMFJ001ORS1 Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11),Dell,35490,54.0,Intel,Core i3,11.0,2.0,4.0,8.0,DDR4,512,0,15.6,1920x1080,2073600.0,False,UHD Graphics,0,False,Windows 11,1
645,HP Victus 15-fb0134AX Gaming Laptop (AMD Ryzen 5 5600H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),HP,54559,65.0,AMD,Ryzen 5,5.0,6.0,12.0,16.0,DDR4,512,0,15.6,1920x1080,2073600.0,False,Radeon RX 6500M,4,True,Windows 11,1
646,Asus Vivobook Pro 15 M6500QFB-LK742WS Laptop (Ryzen 7 5800H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),Asus,66990,68.0,AMD,Ryzen 7,5.0,8.0,16.0,16.0,DDR4,512,0,15.6,1920x1080,2073600.0,False,RTX 2050,4,True,Windows 11,1
647,MSI Prestige 16 A13UCX-250IN Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 4GB Graphic),MSI,119990,69.0,Intel,Core i7,13.0,14.0,20.0,16.0,LPDDR5,1024,0,16.0,2560x1600,4096000.0,False,RTX 2050,4,True,Windows 11,2
648,HP Victus 15-fa0188TX Gaming Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),HP,79990,70.0,Intel,Core i7,12.0,10.0,16.0,16.0,DDR4,512,0,15.6,1920x1080,2073600.0,False,RTX 3050,4,True,Windows 11,1
649,Lenovo IdeaPad Slim 5 82XD003PIN Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),Lenovo,67990,56.0,Intel,Core i5,13.0,8.0,12.0,16.0,LPDDR5,512,0,14.0,1920x1200,2304000.0,False,Iris Xe Graphics,0,False,Windows 11,2
650,Lenovo LOQ 15IRH8 82XV00F7IN 2023 Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 8GB Graph),Lenovo,90990,68.0,Intel,Core i5,12.0,8.0,12.0,16.0,DDR5,512,0,15.6,1920x1080,2073600.0,False,RTX 4060,8,True,Windows 11,1
651,HP Pavilion x360 14-ek1074TU Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),HP,71990,63.0,Intel,Core i5,13.0,10.0,12.0,16.0,DDR4,512,0,14.0,1920x1080,2073600.0,True,Integrated,0,False,Windows 11,1
652,Lenovo LOQ 15IRH8 82XV00F6IN 2023 Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),Lenovo,85990,66.0,Intel,Core i5,12.0,8.0,12.0,16.0,DDR5,512,0,15.6,1920x1080,2073600.0,False,RTX 4050,6,True,Windows 11,1
653,Lenovo LOQ 15IRH8 82XV00F5IN 2023 Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),Lenovo,79990,66.0,Intel,Core i5,12.0,8.0,12.0,16.0,DDR5,512,0,15.6,1920x1080,2073600.0,False,RTX 3050,6,True,Windows 11,1
654,HP 15s-fr2515TU Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11),HP,36790,55.0,Intel,Core i3,11.0,2.0,4.0,8.0,DDR4,512,0,15.6,1920x1080,2073600.0,False,UHD Graphics,0,False,Windows 11,1
655,Lenovo LOQ 15APH8 82XT004JIN 2023 Gaming Laptop (AMD Ryzen 7 7840HS/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),Lenovo,92990,70.0,AMD,Ryzen 7,7.0,8.0,16.0,16.0,DDR5,512,0,15.6,1920x1080,2073600.0,False,RTX 4050,6,True,Windows 11,1
656,MSI Vector GP68HX 13VH-072IN Gaming Laptop (13th Gen Core i9/ 32GB/ 1TB SSD/ Win11/ 12GB Graph),MSI,284990,,Intel,Core i9,13.0,24.0,32.0,32.0,DDR5,1024,0,16.0,2560x1600,4096000.0,False,RTX 4080,12,True,Windows 11,2
657,Asus Vivobook 15 X1502ZA-EJ545WS Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),Asus,51990,59.0,Intel,Core i5,12.0,10.0,12.0,16.0,DDR4,512,0,15.6,1920x1080,2073600.0,False,Integrated,0,False,Windows 11,1
